Z-Curve_X,Z-Curve_Y,Z-Curve_Z,gcContent,AT/GC,GC skew,AT skew,label
-2,8,-86,57.62411348,-0.015384615,0.012552301,0.735384615,0
-2,78,-258,55.41561713,-0.03030303,0.035781544,0.804545455,0
84,66,-636,55.95282666,0.00301104,0.031874203,0.787219806,0
12,-24,-6,50.44247788,0.052631579,-0.017857143,0.98245614,0
104,-144,-372,58.40867993,0.095975232,-0.02173913,0.712074303,0
137,45,187,42.09636517,0.092369478,0.132846715,1.375502008,0
-104,-230,1308,32.63409453,0.051261188,-0.065825778,2.064279902,0
51,-163,805,41.26329499,0.056286165,-0.020694752,1.423461336,0
388,30,422,41.65348101,0.169990503,0.141694915,1.400759734,0
65,7,-375,56.89591762,0.01874596,0.030716724,0.757595346,0
-381,-193,-75,50.89264461,-0.043966324,-0.13911779,0.964920486,0
39,175,303,46.56540467,-0.033106134,0.045396691,1.14751704,0
44,-32,742,35.42812255,0.042128603,0.003649635,1.822616408,0
83,-59,207,46.83001531,0.046435579,0.006912442,1.135382603,0
-20,16,-196,68.56060606,-0.049723757,-0.012048193,0.458563536,0
-102,-214,508,40.01572327,0.055009823,-0.103538663,1.499017682,0
-131,49,813,41.31595813,-0.046535677,-0.014925373,1.420372285,0
-61,35,-105,56.02755454,-0.098360656,-0.033942559,0.784836066,0
-148,-40,-242,58.910162,-0.0675,-0.168458781,0.6975,0
-21,-125,-525,56.88795592,0.02398524,-0.044430919,0.757841328,0
55,39,-339,54.19035847,0.003649635,0.025364274,0.845346715,0
125,-21,1111,37.80996269,0.042367963,0.018348624,1.644805572,0
161,-53,1441,39.71742543,0.038447718,0.012784091,1.517786561,0
72,188,-254,56.80600214,-0.054716981,0.161290323,0.760377358,0
129,-25,1511,34.98907212,0.043725156,0.015892421,1.858035207,0
64,42,48,48.11616954,0.017944535,0.080181543,1.078303426,0
201,7,223,45.60504533,0.083837511,0.075362319,1.192739844,0
89,201,-551,59.20481123,-0.031602709,0.118755119,0.689051919,0
202,288,-272,53.87023335,-0.022715267,0.151141271,0.856312731,0
111,7,-439,58.26119684,0.033591731,0.053201082,0.716408269,0
87,259,-237,53.57897916,-0.048478016,0.112556929,0.866403608,0
1,23,49,46.30467572,-0.035830619,0.033707865,1.159609121,0
31,43,-199,60.06066734,-0.01010101,0.093670886,0.664983165,0
109,91,77,45.9345301,0.020689655,0.1953125,1.177011494,0
-98,-46,196,43.3423913,-0.040752351,-0.086330935,1.307210031,0
-11,1,-115,54.57438345,-0.008746356,-0.008756567,0.832361516,0
57,-53,57,48.24399261,0.070242656,0.002380952,1.072796935,0
82,62,10,49.73147154,0.010799136,0.076923077,1.010799136,0
91,51,955,39.43350299,0.011223345,0.025940811,1.535914703,0
-71,61,-273,64.59893048,-0.109271523,-0.01510574,0.548013245,0
276,-16,722,41.42517815,0.083715596,0.052716951,1.413990826,0
15,-49,-39,54.19354839,0.126984127,-0.079812207,0.845238095,0
-123,-119,87,47.58198999,-0.002336449,-0.128313892,1.101635514,0
39,7,-685,60.36936119,0.008024072,0.017570665,0.656469408,0
-226,-96,-694,64.87993139,-0.042961005,-0.196581197,0.541308658,0
-2,-122,-462,67.11111111,0.066225166,-0.13963964,0.490066225,0
166,-136,2102,35.41088284,0.059192474,0.003223727,1.823990592,0
292,204,1080,41.32947977,0.017094017,0.067870826,1.41958042,0
188,-220,1656,37.89473684,0.078703704,-0.003766478,1.638888889,0
-115,-305,765,38.43362564,0.074744296,-0.103143418,1.601888277,0
161,63,227,43.68391764,0.062420382,0.110671937,1.289171975,0
99,-27,371,45.75417716,0.031515758,0.015189873,1.185592796,0
577,-113,1055,44.41503441,0.082240763,0.044190476,1.251489869,0
226,-236,2172,39.53958775,0.056272838,-0.000796559,1.52911084,0
50,-34,-32,52.40963855,0.120689655,0.025316456,0.908045977,0
-44,-16,526,43.41512268,-0.008073818,-0.013274336,1.303344867,0
-76,-210,1266,33.99898888,0.049814126,-0.054768288,1.941263941,0
-100,182,-670,62.10260116,-0.082024433,0.039084843,0.610238511,0
117,-11,-89,53.77438507,0.100946372,0.097247706,0.859621451,0
0,-60,-302,56.34987384,0.02238806,-0.028901734,0.774626866,0
13,-41,-445,66.49369904,0.030100334,-0.030973451,0.503901895,0
-182,110,-332,53.4439834,-0.056677019,-0.016042781,0.871118012,0
17,27,-137,58.72611465,-0.010845987,0.067901235,0.702819957,0
86,196,-1036,59.28648261,-0.016631388,0.062087186,0.686725129,0
-23,57,-591,62.16550021,-0.026490066,0.018498368,0.608609272,0
-153,-115,367,46.50142993,-0.007790078,-0.047754811,1.150471505,0
44,18,628,44.6616797,0.004948611,0.00952381,1.239055957,0
-59,-77,-255,57.48678802,0.009193054,-0.093922652,0.739530133,0
73,-7,-1359,67.13745271,0.015026296,0.02532617,0.489481593,0
38,0,-486,63.96551724,0.017070979,0.03030303,0.563342318,0
-180,44,-692,64.27392739,-0.071887035,-0.07852194,0.555840822,0
-67,45,-389,69.54773869,-0.080924855,-0.03630363,0.437861272,0
49,23,-159,64.85981308,0.037463977,0.191489362,0.541786744,0
16,-2,-428,65.09167842,0.009750813,0.014141414,0.536294691,0
11,213,-987,67.91288566,-0.053981828,0.126696833,0.472474613,0
-125,121,-501,66.25567813,-0.120470127,-0.003846154,0.509304603,0
-244,74,-904,61.97668256,-0.067977768,-0.059233449,0.613510047,0
75,71,-19,51.13500597,0.004672897,0.178484108,0.955607477,0
65,99,241,47.17069735,-0.008461921,0.036444444,1.119960179,0
-190,-262,82,49.23249719,0.013688213,-0.083333333,1.031178707,0
40,84,-248,58.26666667,-0.025171625,0.099041534,0.71624714,0
132,-36,362,44.77784189,0.054123711,0.02507837,1.233247423,0
-106,-36,-410,59.81800766,-0.028022418,-0.084624553,0.67173739,0
-78,24,-450,64.53488372,-0.051051051,-0.049180328,0.54954955,0
13,-321,1231,43.36531206,0.04151131,-0.029311001,1.305990554,0
-10,34,-88,58.33333333,-0.071428571,0.054545455,0.714285714,0
60,-10,142,48.23383085,0.018050542,0.012013455,1.073233626,0
13,71,29,49.09318324,-0.036942675,0.051597052,1.036942675,0
-93,-13,-51,52.90763968,-0.086206897,-0.128329298,0.890086207,0
-85,29,-147,59.06288533,-0.118997912,-0.084337349,0.693110647,0
-72,34,180,44.68713105,-0.07001321,-0.020277481,1.237780713,0
130,42,10,49.54792043,0.080291971,0.154121864,1.018248175,0
-41,-83,129,46.82422452,0.022082019,-0.057407407,1.135646688,0
153,-107,23,49.43041109,0.130260521,0.022526934,1.023046092,0
-110,-42,-4,50.09708738,-0.032945736,-0.073929961,0.996124031,0
-60,-50,-232,57.8697422,-0.005861665,-0.088566828,0.728018757,0
104,36,-44,51.26728111,0.038202247,0.082742317,0.950561798,0
140,20,-112,54.32098765,0.085227273,0.135135135,0.840909091,0
-15,77,-177,59.84427141,-0.085501859,0.085872576,0.671003717,0
958,398,-1298,58.59147472,0.06326254,0.216751918,0.706732942,0
-30,16,-170,56.36227545,-0.030544489,-0.012006861,0.774236388,0
-171,219,-537,56.82684973,-0.087248322,0.014134276,0.759731544,0
1,5,-521,59.56665443,-0.001233046,0.002724796,0.678791615,0
-86,56,-234,60.79335793,-0.107738998,-0.035294118,0.64491654,0
85,-49,-475,64.04494382,0.061865189,0.029605263,0.561403509,0
56,-104,668,39.6014944,0.062893082,-0.012371134,1.525157233,0
139,949,37,49.78926985,-0.092656143,0.123411978,1.008464882,0
172,130,-1088,59.21097189,0.006005147,0.062681611,0.68887618,0
56,-22,-268,60.07518797,0.048811014,0.032015066,0.664580726,0
9,-67,-83,50.60206006,0.010894495,-0.008516887,0.976204128,0
16,-18,-50,53.49162011,0.044386423,-0.003003003,0.869451697,0
-227,-303,1295,36.32523759,0.022093023,-0.087893864,1.752906977,0
40,-318,1008,43.83108935,0.049986037,-0.030289823,1.281485619,0
-68,-102,-1086,58.77504848,0.004674182,-0.033320267,0.701402255,0
113,-169,2103,39.76841491,0.034499633,-0.004523425,1.514558356,0
-281,-405,2143,41.7060144,0.011507053,-0.04554508,1.397735709,0
-7,-5,135,44.82758621,-0.001709402,-0.008333333,1.230769231,0
1114,526,2524,37.37494998,0.07869379,0.130990415,1.675588865,0
47,51,-47,52.46589717,-0.004,0.10816777,0.906,0
551,417,119,49.27694738,0.016522811,0.115955918,1.029346486,0
-7,-15,-467,59.90666101,0.002832861,-0.011640212,0.669263456,0
81,-3,113,44.50923226,0.091703057,0.068301226,1.246724891,0
34,-38,-194,61.575179,0.069767442,-0.00621118,0.624031008,0
66,-26,4,49.88123515,0.054761905,0.023696682,1.004761905,0
-135,71,-327,59.44540728,-0.100097182,-0.045584046,0.682215743,0
-61,131,-539,60.02231313,-0.059479554,0.03255814,0.666047088,0
-26,-46,-336,58.57142857,0.008710801,-0.044334975,0.707317073,0
-149,-319,537,41.89066747,0.061283345,-0.121621622,1.387166547,0
-1,25,199,44.33693796,-0.016688062,0.012269939,1.255455712,0
104,172,-536,60.04497751,-0.021223471,0.12945591,0.665418227,0
-24,-34,-30,51.67410714,0.010799136,-0.066974596,0.935205184,0
-59,-177,-927,58.90832212,0.019249592,-0.055191768,0.697553018,0
62,-30,474,30.73170732,0.121693122,0.018779343,2.253968254,0
41,-9,-521,56.47848794,0.011008366,0.009142857,0.770585645,0
-87,-349,-829,57.89674224,0.043106285,-0.098642534,0.727212899,0
49,-59,719,35.63723532,0.060538117,-0.003103662,1.806053812,0
53,-59,-107,55.78378378,0.108527132,-0.007334963,0.792635659,0
70,26,-252,54.57848837,0.014647137,0.0384,0.832223702,0
123,21,-349,57.11373828,0.03640257,0.068441065,0.75089222,0
77,143,-517,64.57980823,-0.028820961,0.175159236,0.548471616,0
-56,-24,-342,63.13364055,-0.01946472,-0.083333333,0.583941606,0
-95,13,-429,60.23866348,-0.042789223,-0.049219688,0.660063391,0
174,310,-570,60.22972003,-0.040524434,0.218411552,0.660309893,0
32,0,242,47.20812183,0.007820137,0.006993007,1.11827957,0
362,42,284,47.67822106,0.054869684,0.063125,1.09739369,0
217,79,-65,51.69890225,0.069767442,0.16017316,0.934277048,0
-59,-35,-53,51.38381201,-0.012195122,-0.050483351,0.946138211,0
20,-170,352,43.1303669,0.085972851,-0.051475635,1.318552036,0
158,-52,-80,52.4968789,0.124851367,0.069645204,0.904875149,0
40,-2,-236,55.48837209,0.017602682,0.01985371,0.80217938,0
129,-37,143,48.8521432,0.027275715,0.014438167,1.046993099,0
428,52,-154,50.7985895,0.038383013,0.050590219,0.968558595,0
375,245,621,40.51908397,0.048982668,0.159137577,1.467972871,0
30,-82,286,40.27210884,0.094594595,-0.029612756,1.483108108,0
-35,117,905,43.06088023,-0.027065527,0.011042284,1.322293447,0
-32,-46,794,35.2526003,0.007376185,-0.022375215,1.836670179,0
117,-49,1641,36.58217498,0.037103263,0.008767406,1.733571748,0
0,-92,-446,58.92714171,0.03125,-0.044834308,0.69701087,0
-46,-4,-46,53.70967742,-0.063063063,-0.087108014,0.861861862,0
193,29,389,41.45805885,0.086864407,0.083270818,1.412076271,0
55,59,-159,59.49820789,-0.004016064,0.168141593,0.680722892,0
-202,-4,-302,60.37087912,-0.112627986,-0.178509532,0.656427759,0
-69,37,-497,74.24390244,-0.069645204,-0.060606061,0.346911958,0
-74,-2,-210,60.86956522,-0.06122449,-0.100529101,0.642857143,0
-90,-166,692,42.80964256,0.018446602,-0.046511628,1.33592233,0
78,22,50,47.87052811,0.049822064,0.081699346,1.088967972,0
45,17,-165,61.60337553,0.03196347,0.113553114,0.623287671,0
635,431,2991,34.8556962,0.029633934,0.082854034,1.868971528,0
-122,112,-422,56.99602122,-0.068062827,-0.00385505,0.754508435,0
-59,65,-115,57.47724317,-0.140271493,0.009174312,0.739819005,0
104,-28,404,38.65168539,0.095930233,0.034798535,1.587209302,0
-179,-9,-267,57.60683761,-0.084075173,-0.126344086,0.735905045,0
171,13,95,45.1381781,0.179138322,0.171641791,1.215419501,0
-155,-261,1403,34.83243243,0.032898821,-0.069011281,1.870887647,0
268,-84,666,40.16538689,0.129411765,0.045409674,1.489705882,0
213,-7,393,41.3550374,0.117021277,0.077269317,1.418085106,0
211,195,601,44.47305499,0.003308519,0.067240808,1.248552523,0
162,68,300,39.74008208,0.080895009,0.130533485,1.516351119,0
-35,-147,285,46.27060979,0.031674208,-0.044325377,1.161199095,0
427,259,675,45.26182788,0.026054591,0.087971275,1.209367246,0
20,54,-56,52.92275574,-0.033530572,0.082039911,0.889546351,0
57,-27,375,44.60431655,0.027096774,0.007792208,1.241935484,0
2,-26,-210,55.32994924,0.012844037,-0.013636364,0.80733945,0
-13,-115,487,40.73792316,0.047619048,-0.041078306,1.454715219,0
335,545,-879,57.22505343,-0.030163746,0.169100692,0.747486354,0
-61,83,-393,60.99608282,-0.066055046,0.015781923,0.639449541,0
16,80,170,44.77244772,-0.043956044,0.053452116,1.233516484,0
-46,-10,-44,51.03773585,-0.01663586,-0.026974952,0.959334566,0
-105,-75,247,43.7277806,-0.017421603,-0.081227437,1.286875726,0
-448,-34,-236,55.17090272,-0.164416203,-0.235581623,0.812549643,0
-72,-276,742,41.34391041,0.057562077,-0.069212411,1.418735892,0
-43,-7,-343,66.04303087,-0.025495751,-0.068870523,0.514164306,0
-113,-705,1709,41.70468887,0.068901304,-0.068109908,1.397811918,0
-71,141,-291,65.07772021,-0.168789809,0.103857567,0.536624204,0
23,65,-313,63.11818944,-0.027888446,0.1,0.584329349,0
-74,4,-248,56.73181325,-0.037320574,-0.04391468,0.762679426,0
2,42,-236,61.8,-0.03236246,0.057591623,0.618122977,0
-400,-72,-1020,61.19402985,-0.058823529,-0.133484163,0.634146341,0
-51,-21,-431,73.55191257,-0.022288262,-0.148760331,0.359583952,0
108,-40,-372,63.88059701,0.086448598,0.070247934,0.565420561,0
-54,-104,-286,55.04943503,0.01603592,-0.06205813,0.81654907,0
38,62,-122,60.48109966,-0.034090909,0.217391304,0.653409091,0
6,92,228,43.99367756,-0.051497006,0.046095955,1.273053892,0
35,-21,187,46.77919394,0.020618557,0.004530744,1.137702504,0
23,25,-213,64.06869221,-0.002061856,0.088235294,0.560824742,0
-118,116,-864,66.01186064,-0.065693431,-0.001090513,0.514879281,0
-114,56,-430,60.55992141,-0.068937551,-0.03611457,0.651257097,0
454,124,1252,38.50532501,0.078683834,0.086294416,1.597043395,0
452,72,-1218,60.80937167,0.05545826,0.11865942,0.644483363,0
-23,-361,1273,36.99693565,0.093318609,-0.062256809,1.70292656,0
-180,22,-536,59.78816654,-0.061698228,-0.071752952,0.672571778,0
206,88,-140,53.51758794,0.055399061,0.158918919,0.868544601,0
532,148,1276,43.90057361,0.041811847,0.057941377,1.277874564,0
188,250,828,44.79245283,-0.00870542,0.049897471,1.232518955,0
33,-101,-807,60.41290323,0.028620248,-0.022164276,0.655275523,0
-106,-76,1614,36.37744767,-0.006960557,-0.024144335,1.748955916,0
28,104,424,41.57392687,-0.036328872,0.044897959,1.405353728,0
-16,166,584,42.56997455,-0.054393305,0.033229951,1.349073521,0
-222,-540,1546,39.29955703,0.056005636,-0.086887115,1.544557943,0
58,120,-252,54.65631929,-0.020960108,0.072534637,0.829614604,0
-191,29,301,43.93389762,-0.100917431,-0.058231488,1.276146789,0
12,-124,206,46.52261985,0.04934688,-0.035353535,1.149492017,0
101,13,-311,59.88556898,0.04670913,0.090332805,0.66985138,0
38,-110,198,46.73698088,0.052186178,-0.022277228,1.139633286,0
-16,84,-694,60.94637224,-0.025879917,0.027463651,0.640786749,0
42,118,-510,60.59850374,-0.0260631,0.084388186,0.650205761,0
-146,162,-514,60.4048583,-0.103217158,0.008179959,0.655495979,0
-18,46,-674,64.92471213,-0.021828104,0.017676768,0.540245566,0
76,-34,-372,60.34482759,0.050691244,0.029453015,0.657142857,0
40,-94,-292,62.10613599,0.089452603,-0.059080963,0.610146862,0
65,19,-211,59.59963603,0.035114504,0.094594595,0.677862595,0
-28,140,-300,57.96178344,-0.076923077,0.070707071,0.725274725,0
34,90,-80,57.93650794,-0.095890411,0.29245283,0.726027397,0
227,27,-169,58.73836608,0.176056338,0.318295739,0.702464789,0
62,-28,-68,51.74002047,0.044510386,0.018027572,0.932739862,0
197,33,287,40.9119696,0.126934985,0.123258307,1.444272446,0
9,-15,-45,53.56576862,0.035502959,-0.010238908,0.866863905,0
115,-77,-163,57.24444444,0.149068323,0.03950104,0.74689441,0
-166,158,-696,63.94230769,-0.101503759,-0.004444444,0.563909774,0
-245,-3,-257,53.11515152,-0.055225924,-0.064115822,0.882701963,0
-88,112,-454,61.90975866,-0.084745763,0.016528926,0.615254237,0
29,-17,-183,59.27051672,0.039316239,0.014925373,0.687179487,0
7,45,-91,60.27088036,-0.071161049,0.147727273,0.65917603,0
19,49,-659,63.20641283,-0.009511731,0.037037037,0.582117945,0
60,216,-400,56.77506775,-0.046539379,0.10815047,0.761336516,0
-25,39,-65,55.81395349,-0.102564103,0.028340081,0.791666667,0
-7,13,-409,64.05498282,-0.010729614,0.005736138,0.561158798,0
54,32,-74,57.4,0.038327526,0.201877934,0.742160279,0
198,42,-428,64.2287234,0.080745342,0.223048327,0.556935818,0
142,24,246,43.53991597,0.071170084,0.077209302,1.296743064,0
-46,-32,-200,63.33333333,-0.014736842,-0.141818182,0.578947368,0
-93,59,-127,61.91369606,-0.23030303,-0.083743842,0.615151515,0
-349,41,-699,62.81628163,-0.113835377,-0.151873767,0.591943958,0
74,76,-212,55.46955624,-0.000930233,0.086906141,0.802790698,0
238,50,-354,61.47859922,0.099156118,0.242424242,0.626582278,0
71,95,-415,61.57278305,-0.010869565,0.120464441,0.624094203,0
-2,100,-264,64.25485961,-0.085714286,0.148036254,0.556302521,0
-74,-46,-120,56.9124424,-0.028340081,-0.160427807,0.75708502,0
2,136,-472,63.51660939,-0.060414788,0.108320251,0.574391344,0
22,70,-534,65.61403509,-0.021390374,0.078231293,0.524064171,0
-44,42,-524,65.72629052,-0.039269406,-0.001751313,0.521461187,0
-77,111,-503,61.46830825,-0.069732938,0.020118343,0.626854599,0
-54,12,-166,59.02173913,-0.060773481,-0.055702918,0.694290976,0
-93,-309,1035,42.59338772,0.036290323,-0.050112191,1.347782258,0
114,-102,1360,34.40366972,0.072,0.002097902,1.906666667,0
-186,-208,812,39.26493919,0.007407407,-0.08576404,1.546801347,0
-75,187,823,44.26640658,-0.041233868,0.014,1.259049418,0
-35,81,-531,56.33198187,-0.024555461,0.012561442,0.775190517,0
35,15,-771,66.41123883,0.006410256,0.031685678,0.505769231,0
184,44,896,43.48458406,0.023411371,0.029336078,1.299665552,0
-373,-445,1457,40.89033388,0.011009174,-0.086524223,1.445565749,0
94,78,1184,38.83861237,0.003883495,0.026510481,1.574757282,0
408,156,450,40.92009685,0.124260355,0.192622951,1.443786982,0
98,-90,1116,38.75,0.048907388,0.001316656,1.580645161,0
-431,-197,163,48.00684764,-0.059602649,-0.147695202,1.083036169,0
3,-13,-47,52.94855709,0.018957346,-0.013333333,0.888625592,0
82,8,-46,52.18631179,0.067395264,0.089463221,0.916211293,0
627,45,1073,44.29437414,0.069867947,0.064146621,1.257623049,0
70,-28,-120,58.59598854,0.119804401,0.07266436,0.706601467,0
-49,69,873,39.995416,-0.033810888,0.00381971,1.500286533,0
-115,93,-243,61.53846154,-0.160493827,-0.027160494,0.625,0
-61,63,-621,61.8919954,-0.038366337,0.001005025,0.615717822,0
-76,-198,1940,34.0408029,0.029482842,-0.034173111,1.937651039,0
16,102,166,45.89108911,-0.046386192,0.053979872,1.179072276,0
20,20,-132,59.06593407,0,0.067114094,0.693023256,0
-80,-72,920,42.68912905,-0.001489203,-0.021075984,1.342516754,0
-105,-49,181,46.38722555,-0.024096386,-0.057334326,1.155765921,0
186,34,100,46.88279302,0.10106383,0.129107981,1.132978723,0
91,17,273,40.54054054,0.063247863,0.062937063,1.466666667,0
120,-56,-10,50.46554935,0.162361624,0.060150376,0.981549815,0
-223,-181,343,45.94466777,-0.010808029,-0.088363955,1.176531137,0
5,-19,207,46.84354986,0.0078125,-0.004016064,1.134765625,0
3,25,-289,59.0482154,-0.011664899,0.021406728,0.693531283,0
-27,51,-215,56.46422129,-0.041533546,0.016574586,0.771033014,0
93,-187,-301,55.43910372,0.091264668,-0.03811841,0.803780965,0
8,38,-122,51.3377193,-0.006407518,0.010365029,0.947885519,0
-117,117,-811,62.08643815,-0.056168987,0,0.610657705,0
68,-34,798,43.66666667,0.018538713,0.004790082,1.290076336,0
-10,-510,1356,38.14685315,0.114573786,-0.073487846,1.621448213,0
-26,-26,8,49.29078014,0,-0.090909091,1.028776978,0
49,23,155,42.09989806,0.031476998,0.063380282,1.375302663,0
-294,-158,-896,58.67544539,-0.022442244,-0.105904405,0.704290429,0
52,12,-136,54.54545455,0.024509804,0.047058824,0.833333333,0
689,67,1987,41.05035582,0.068246654,0.057762836,1.436032478,0
-207,-51,69,49.22939468,-0.0353902,-0.05675319,1.031306715,0
-57,61,-55,51.92173305,-0.079407806,0.002906977,0.925975774,0
67,-135,693,41.57958688,0.059029807,-0.014143095,1.4050263,0
-137,61,-683,59.22225223,-0.045143639,-0.025165563,0.688554492,0
126,6,46,47.60914761,0.131004367,0.130952381,1.100436681,0
-8,-122,1020,39.65517241,0.02915601,-0.021848739,1.52173913,0
-285,-285,2111,40.6219458,0,-0.042645518,1.461723535,0
-23,55,-49,51.81616012,-0.055793991,0.024615385,0.929899857,0
17,-29,67,45.55112882,0.067055394,-0.014634146,1.195335277,0
17,-65,-89,55.07411631,0.084886128,-0.060913706,0.81573499,0
441,483,497,44.27814875,-0.010920437,0.190909091,1.258450338,0
-64,124,-322,60.5781866,-0.101952278,0.05,0.650759219,0
101,199,-11,50.16049022,-0.028504945,0.087822014,0.993600931,0
-237,125,183,48.56335374,-0.058519237,-0.017094017,1.059165858,0
98,8,228,41.35053111,0.082568807,0.068564036,1.418348624,0
516,498,1244,42.78924183,0.002438364,0.102735562,1.337036034,0
-31,-119,1039,35.92522352,0.033182504,-0.031712474,1.783559578,0
31,-1,-293,55.72489254,0.011220196,0.013239188,0.794530154,0
-170,-38,-496,55.17097581,-0.024943311,-0.048372093,0.812547241,0
89,23,259,39.39393939,0.068607069,0.075675676,1.538461538,0
225,159,-11,50.27679919,0.033033033,0.194331984,0.988988989,0
-4,194,-974,62.92462845,-0.041754534,0.068002863,0.589202868,0
91,73,-53,53.59565807,0.02278481,0.239766082,0.865822785,0
-14,-38,-54,51.36226034,0.011787819,-0.026970954,0.946954813,0
-123,-173,2355,38.74390594,0.00616827,-0.02309613,1.581051073,0
-12,-58,-286,58.45153664,0.023255814,-0.049786629,0.710819009,0
15,-33,-19,50.81266039,0.04040404,-0.015652174,0.968013468,0
-34,-352,1770,40.55697823,0.041831097,-0.034643691,1.46566693,0
-59,-139,531,45.60357675,0.014524328,-0.030136986,1.192810458,0
293,-165,609,40.7249467,0.171278983,0.032887975,1.455497382,0
54,54,-240,56.66666667,0,0.069230769,0.764705882,0
-31,95,-211,56.31358468,-0.066950053,0.043835616,0.775770457,0
-114,186,-266,56.59068385,-0.131348511,0.04109589,0.767075306,0
66,-18,-62,54.51895044,0.112299465,0.076923077,0.834224599,0
-25,-13,23,49.71916972,-0.002946955,-0.00922778,1.01129666,0
30,-20,282,43.12865497,0.028248588,0.00428449,1.318644068,0
-191,-199,597,38.38069288,0.004056795,-0.123183828,1.605476673,0
-7,11,-99,55.9566787,-0.019354839,0.005464481,0.787096774,0
-117,-1,259,44.74218433,-0.052631579,-0.043350478,1.235027223,0
-23,-119,57,47.43011722,0.091254753,-0.121783877,1.108365019,0
-55,5,3,49.86200552,-0.055350554,-0.04587156,1.005535055,0
24,18,14,48.99425287,0.008797654,0.05915493,1.041055718,0
35,-15,55,44.80151229,0.105485232,0.034246575,1.232067511,0
93,-29,211,46.02336977,0.04995905,0.022346369,1.172809173,0
107,-193,415,44.29160935,0.093167702,-0.021234568,1.257763975,0
149,-89,999,38.24429277,0.073230769,0.011432927,1.614769231,0
89,303,875,41.70301536,-0.048658481,0.063760573,1.39790814,0
97,63,447,40.53367217,0.017763845,0.056980057,1.467084639,0
101,-161,683,40.02919708,0.095550693,-0.014605648,1.498176513,0
67,35,375,40.16780283,0.020887728,0.044697634,1.489556136,0
35,-213,535,45.90916042,0.041305796,-0.025162567,1.178214524,0
-70,-92,428,41.5146709,0.010506208,-0.054915254,1.408787011,0
-126,-132,1796,36.89816166,0.00118624,-0.02982659,1.710162119,0
148,42,216,45.05946935,0.053807107,0.079100749,1.21928934,0
25,35,-961,60.79047833,-0.001847063,0.017182131,0.644994459,0
16,20,-358,60,-0.001862197,0.025139665,0.666666667,0
-173,-101,-311,57.30389854,-0.029508197,-0.150715072,0.745081967,0
88,34,-92,55.19187359,0.055214724,0.153652393,0.811860941,0
155,91,-325,61.04690687,0.035634744,0.214659686,0.638084633,0
-41,27,-97,59.06542056,-0.107594937,-0.03196347,0.693037975,0
-45,-219,1091,36.52753766,0.058823529,-0.051361868,1.737660581,0
-258,250,-1276,60.71188717,-0.070243363,-0.001709402,0.647123894,0
-7,127,131,47.7789081,-0.047551455,0.038961039,1.09297374,0
87,113,-539,55.36531953,-0.004674577,0.044603033,0.806184826,0
66,-18,-20,51.07758621,0.088607595,0.052863436,0.957805907,0
-5,7,43,45.62118126,-0.026785714,0.003745318,1.191964286,0
90,44,-262,60.5987055,0.03070761,0.137577002,0.650200267,0
84,-178,270,46.53134635,0.072335726,-0.022585296,1.149088901,0
-123,-473,75,49.40861063,0.055857006,-0.092892768,1.023938717,0
-3,-87,-21,50.59693007,0.047191011,-0.051783659,0.976404494,0
-19,-41,-273,55.28864781,0.007708479,-0.025996534,0.808689559,0
143,81,-233,58.24486907,0.037667072,0.189830508,0.716889429,0
214,38,356,40.30501089,0.118918919,0.114963504,1.481081081,0
31,203,601,42.8469412,-0.047777778,0.048729696,1.333888889,0
-63,225,-277,53.98561151,-0.076759062,0.05065666,0.852345416,0
-303,-157,963,39.17734322,-0.041881813,-0.084996305,1.552495697,0
60,56,146,42.2832981,0.005,0.106227106,1.365,0
128,114,68,49.00058789,0.00419916,0.069740634,1.040791842,0
12,-178,736,40.23872679,0.062623599,-0.036839769,1.485168095,0
-48,-10,4,49.85141159,-0.028315946,-0.042962963,1.005961252,0
-6,-114,1406,41.28440367,0.016216216,-0.012668919,1.422222222,0
-298,-438,370,47.80441491,0.017378352,-0.083674397,1.091857001,0
-90,-38,86,47.72486772,-0.028824834,-0.064777328,1.095343681,0
38,-70,78,45.65701559,0.131707317,-0.032786885,1.190243902,0
71,-39,-259,57.34543392,0.054401583,0.021276596,0.743818002,0
184,58,766,43.3041958,0.025433993,0.037311132,1.309245055,0
-13,-19,-109,59.71479501,0.008955224,-0.07079646,0.674626866,0
-207,-31,-89,51.99105145,-0.075731497,-0.110904007,0.923407917,0
-157,-251,1091,33.23086382,0.043478261,-0.093922652,2.009250694,0
25,-59,-425,57.44308231,0.025609756,-0.01399177,0.740853659,0
36,-120,-48,52.08333333,0.13,-0.076086957,0.92,0
111,-91,1355,40.63838607,0.034342061,0.002327747,1.460727644,0
43,45,39,47.72462077,-0.002444988,0.098214286,1.095354523,0
36,-202,732,42.70625747,0.055529631,-0.028869565,1.341577228,0
57,-271,729,38.336,0.136894825,-0.055526725,1.60851419,0
177,-163,745,38.79699248,0.131782946,0.003439803,1.57751938,0
157,173,551,41.97027106,-0.005555556,0.082872928,1.382638889,0
-128,-102,540,38.72180451,-0.014023732,-0.078391275,1.582524272,0
-62,-76,400,42.88256228,0.005809129,-0.042990654,1.331950207,0
48,-20,-214,54.72197705,0.027419355,0.013645224,0.827419355,0
263,211,685,41.52437515,0.015494636,0.100296234,1.408224076,0
33,147,177,46.31710362,-0.051212938,0.069767442,1.15902965,0
45,-9,9,49.10536779,0.109311741,0.0703125,1.036437247,0
